date,wind_direction,wind_speed
2016-12-19 15:00:00,119.10000000000002,1.3
2016-12-19 18:00:00,120.10000000000002,1.6
2016-12-19 21:00:00,69.19999999999999,0.9
2016-12-20 00:00:00,42.69999999999999,1.0
2016-12-20 03:00:00,4.800000000000011,1.0
2016-12-20 06:00:00,28.400000000000006,0.6
2016-12-20 09:00:00,355.3,0.4
2016-12-20 12:00:00,2.5999999999999943,0.7
2016-12-20 15:00:00,356.4,1.9
2016-12-20 18:00:00,15.900000000000006,3.0
2016-12-20 21:00:00,359.8,2.9
2016-12-21 00:00:00,9.800000000000011,2.9
2016-12-21 03:00:00,20.30000000000001,3.2
2016-12-21 06:00:00,35.599999999999994,2.5
2016-12-21 09:00:00,36.80000000000001,2.6
2016-12-21 12:00:00,31.19999999999999,2.2
2016-12-21 15:00:00,62.19999999999999,2.3
2016-12-21 18:00:00,72.5,3.8
2016-12-21 21:00:00,76.80000000000001,3.6
2016-12-22 00:00:00,79.30000000000001,2.1
2016-12-22 03:00:00,71.6,2.2
2016-12-22 06:00:00,38.5,1.4
2016-12-22 09:00:00,8.699999999999989,2.0
2016-12-22 12:00:00,6.5,2.5
2016-12-22 15:00:00,7.900000000000006,2.4
2016-12-22 18:00:00,23.5,1.9
2016-12-22 21:00:00,91.19999999999999,1.3
2016-12-23 00:00:00,119.5,2.1
2016-12-23 03:00:00,116.19999999999999,2.6
2016-12-23 06:00:00,113.89999999999998,3.2
2016-12-23 09:00:00,99.80000000000001,3.0
2016-12-23 12:00:00,77.19999999999999,2.6
2016-12-23 15:00:00,83.10000000000002,3.6
2016-12-23 18:00:00,57.69999999999999,3.2
2016-12-23 21:00:00,52.19999999999999,2.6
2016-12-24 00:00:00,22.599999999999994,1.6
2016-12-24 03:00:00,352.3,1.2
2016-12-24 06:00:00,0.30000000000001137,1.5
2016-12-24 09:00:00,359.9,1.2
2016-12-24 12:00:00,345.0,2.0
2016-12-24 15:00:00,23.19999999999999,4.0
2016-12-24 18:00:00,25.5,3.4
2016-12-24 21:00:00,88.10000000000002,3.6
2016-12-25 00:00:00,102.30000000000001,3.5
2016-12-25 03:00:00,98.30000000000001,3.9
2016-12-25 06:00:00,99.80000000000001,4.3
2016-12-25 09:00:00,118.0,4.8
2016-12-25 12:00:00,132.89999999999998,5.5
2016-12-25 15:00:00,141.2,5.9
2016-12-25 18:00:00,143.0,5.0
2016-12-25 21:00:00,146.7,3.7
2016-12-26 00:00:00,152.10000000000002,2.1
2016-12-26 03:00:00,139.2,1.4
2016-12-26 06:00:00,165.89999999999998,0.5
2016-12-26 09:00:00,258.9,0.7
2016-12-26 12:00:00,310.6,0.9
2016-12-26 15:00:00,327.1,1.8
2016-12-26 18:00:00,342.4,3.4
2016-12-26 21:00:00,346.8,5.4
2016-12-27 00:00:00,354.7,4.6
2016-12-27 03:00:00,357.8,4.9
2016-12-27 06:00:00,9.800000000000011,3.8
2016-12-27 09:00:00,25.19999999999999,3.3
2016-12-27 12:00:00,61.30000000000001,4.9
2016-12-27 15:00:00,93.80000000000001,4.6
2016-12-27 18:00:00,95.60000000000002,4.3
2016-12-27 21:00:00,104.0,4.8
2016-12-28 00:00:00,104.0,4.5
2016-12-28 03:00:00,92.0,3.4
2016-12-28 06:00:00,90.0,3.4
2016-12-28 09:00:00,91.30000000000001,3.1
2016-12-28 12:00:00,102.5,2.9
2016-12-28 15:00:00,123.5,2.9
2016-12-28 18:00:00,120.39999999999998,3.5
2016-12-28 21:00:00,128.39999999999998,2.9
2016-12-29 00:00:00,127.69999999999999,1.1
2016-12-29 03:00:00,54.69999999999999,0.4
2016-12-29 06:00:00,323.2,0.7
2016-12-29 09:00:00,308.5,1.3
2016-12-29 12:00:00,318.8,2.8
2016-12-29 15:00:00,325.5,3.9
2016-12-29 18:00:00,321.3,3.4
2016-12-29 21:00:00,307.0,3.3
2016-12-30 00:00:00,305.7,1.9
2016-12-30 03:00:00,290.9,0.5
2016-12-30 06:00:00,131.0,3.3
2016-12-30 09:00:00,108.0,6.0
2016-12-30 12:00:00,95.89999999999998,5.1
2016-12-30 15:00:00,81.39999999999998,4.1
2016-12-30 18:00:00,85.89999999999998,5.1
2016-12-30 21:00:00,89.89999999999998,4.9
2016-12-31 00:00:00,96.80000000000001,4.6
2016-12-31 03:00:00,102.5,4.1
2016-12-31 06:00:00,97.0,3.6
2016-12-31 09:00:00,102.5,3.1
2016-12-31 12:00:00,99.80000000000001,1.5
2016-12-31 15:00:00,27.099999999999994,1.9
2016-12-31 18:00:00,357.0,3.3
2016-12-31 21:00:00,341.0,3.5
